movieId,title,genres,overview,poster_url
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy,"After his adventures with Kuzco, Kronk opens his own diner, but struggling business and the impending visit from his father push him to hatch a risky plan for success. When the scheme explodes—literally—Kronk must rely on his many personalities to rediscover that true happiness comes from staying true to himself.",https://image.tmdb.org/t/p/w500/kyMrt0RPVC8LDpdMrk1DjN6Gqdu.jpg
76317,After.Life (2009),Drama|Horror|Thriller,"Following a terrible car crash, a woman awakes to find an enigmatic mortician preparing her for burial.",https://image.tmdb.org/t/p/w500/ty43RTdSBpL3VjBJWeRoKhFg7hF.jpg
76738,Steam of Life (Miesten vuoro) (2010),Documentary,"Finnish men in sauna, speaking straight from the heart.",https://image.tmdb.org/t/p/w500/e7h7G7p7teeMYAMX3YWO4FfwmEH.jpg
76755,Peacock (2010),Thriller,A minor train accident in rural Nebraska gradually unveils a mystery involving the town's reclusive bank clerk.,https://image.tmdb.org/t/p/w500/iEtrsxfNw9qmAeML3QSzOe0hrS0.jpg
76763,"Runaways, The (2010)",Drama|Musical,"Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for The Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengali-like influence of impresario Kim Fowley, the band becomes a huge success.",https://image.tmdb.org/t/p/w500/byeTXKg9paqiFQbtfI28FOIhebg.jpg
77154,Waking Sleeping Beauty (2009),Animation|Documentary,"By the mid-1980s, the fabled animation studios of Walt Disney had fallen on hard times. The artists were polarized between newcomers hungry to innovate and old timers not yet ready to relinquish control. These conditions produced a series of box-office flops and pessimistic forecasts: maybe the best days of animation were over. Maybe the public didn't care. Only a miracle or a magic spell could produce a happy ending. Waking Sleeping Beauty is no fairy tale. It's the true story of how Disney regained its magic with a staggering output of hits - ""Little Mermaid,"" ""Beauty and the Beast ,"" ""Aladdin,"" ""The Lion King,"" and more - over a 10-year period.",https://image.tmdb.org/t/p/w500/hywGLq5tMOuKwXfOhYUzoqNNAnU.jpg
77191,Death at a Funeral (2010),Comedy,A myriad of outrageous calamities befalls an eccentric English clan with more than a few skeletons in its closets when the family's patriarch dies an unexpected death.,https://image.tmdb.org/t/p/w500/xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg
77201,Valhalla Rising (2009),Action|Drama|War,"Scandinavia, 1,000 AD. For years, One Eye, a mute warrior of supernatural strength, has been held prisoner by the Norse chieftain Barde. Aided by Are, a boy slave, One Eye slays his captor and together he and Are escape, beginning a journey into the heart of darkness. On their flight, One Eye and Are board a Viking vessel, but the ship is soon engulfed by an endless fog that clears only as the crew sights an unknown land. As the new world reveals its secrets and the Vikings confront their terrible and bloody fate, One Eye discovers his true self.",https://image.tmdb.org/t/p/w500/7LBMcAx6XHwEduIsBYipvUke9n.jpg
77206,Diary of a Wimpy Kid (2010),Children|Comedy,"Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!",https://image.tmdb.org/t/p/w500/iLAGiPnSuODt9cn332bkFElrRig.jpg
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,"Filmmaker Adam Scorgie explores the illegal marijuana industry in British Columbia, revealing how the international business is most likely more profitable than it would be if it was lawful in this enlightening documentary. Marijuana growers, law enforcement officials, physicians, politicians, criminologists, economists and celebrities—including comedian Tommy Chong—shed light on this topical subject in a series of compelling interviews.",https://image.tmdb.org/t/p/w500/6szDJcCbjyAilGVaqUbT9k5bD7G.jpg
77240,I Am Love (Io sono l'amore) (2009),Drama|Romance,A documentary behind the scenes of Luca Guadagnino's 𝘐 𝘈𝘮 𝘓𝘰𝘷𝘦.,https://image.tmdb.org/t/p/w500/lfKFOt6yagW4jxqHueSrx8DiU8P.jpg
77293,"Silent Partner, The (1978)",Crime|Drama|Thriller,"Wall Street clerk George Coburn leaves the employ of broker Ralph Coombes to become an independent speculator. Although she disapproves, George's wife, Lisa, insists on being his ""silent partner"" with a fifty percent share of the profits. Lisa avoids spending lavishly and saves her share of the money. Later, Ralph, who is in love with Lisa, conspires with brokers Jim Harker and Charles Nesbit to involve George in a stock deal that will likely ruin his business and his marriage. George loses his fortune and leaves his wife. Ralph conspires with his friend, Gertie Page, to lure Lisa on a voyage to Europe. Soon after boarding the ship, Lisa learns of the plot and disembarks. She reunites with George and assures him that they are not destitute. (Source: AFI)",https://image.tmdb.org/t/p/w500/kiLwIrU48yyiZ7dWsrwBMQ9WJNv.jpg
77307,Dogtooth (Kynodontas) (2009),Drama,"Three teenagers are confined to an isolated country estate that could very well be on another planet. The trio spend their days listening to endless homemade tapes that teach them a whole new vocabulary. Any word that comes from beyond their family abode is instantly assigned a new meaning. Hence 'the sea' refers to a large armchair and 'zombies' are little yellow flowers. Having invented a brother whom they claim to have ostracized for his disobedience, the uber-controlling parents terrorize their offspring into submission.",https://image.tmdb.org/t/p/w500/cBrhzHcOxXclTItkPzsJUCTSFyl.jpg
77328,Red Riding: 1974 (2009),Crime|Drama|Mystery|Thriller,"Yorkshire, 1974. Fear, mistrust and institutionalised police corruption are running riot. Rookie journalist Eddie Dunford is determined to search for the truth in an increasingly complex maze of lies and deceit surrounding the police investigation into a series of child abductions. When young Clare Kemplay goes missing, Eddie and his colleague, Barry, persuade their editor to let them investigate links with two similar abductions that draw them into a deadly world of secrecy, intimidation, shocking revelations and police brutality.",https://image.tmdb.org/t/p/w500/1MGUwUFkcAKawdsT2q88Sdo2vv6.jpg
77330,Red Riding: 1980 (2009),Crime|Drama|Mystery,"After 6 years of brutal murders, the West Yorkshire Police fear that they may have already interviewed The Ripper and let him back into the world to continue his reign of terror upon the citizens of Yorkshire. Assistant Chief Constable of the Manchester Police, Peter Hunter, is called in to oversee the West Yorkshire Police's Ripper investigation and see what they could have missed.",https://image.tmdb.org/t/p/w500/8DeTSHV2gkT3HYTWb3o2Z8wKbIe.jpg
77359,Red Riding: 1983 (2009),Crime|Drama|Mystery,"Detective Chief Superintendent Maurice Jobson is forced to remember the very similar disappearance of Clare Kemplay, who was found dead in 1974, and the subsequent imprisonment of local boy Michael Myshkin. Washed-up local solicitor John Piggott becomes convinced of Myshkin's innocence and begins to fight on his behalf, unwittingly providing a catalyst for Jobson to start to right some wrongs.",https://image.tmdb.org/t/p/w500/zyaV5xR5Ugsvf4An1JFVEmlkSB.jpg
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,"On a mission deep in the Bolivian jungle, a team of elite commandos finds itself on the receiving end of a lethal betrayal. Now presumed dead, the men join forces with a mysterious operative named Aisha to hunt down their enemy and even the score.",https://image.tmdb.org/t/p/w500/b9dVH0n7YnBqLmW2c5AzftxhhpH.jpg
77414,"Last Song, The (2010)",Drama|Romance,"A drama centered on a rebellious girl who is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",https://image.tmdb.org/t/p/w500/76twEOHXAM2oKnvZYBI5bP6GeDu.jpg
77421,Cyrus (2010),Comedy|Drama|Romance,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",https://image.tmdb.org/t/p/w500/qkJ0rB1qf62TJ6thxEVRT7Eccqn.jpg
77427,"Human Centipede, The (First Sequence) (2009)",Horror,"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon, who has a very disturbed vision.",https://image.tmdb.org/t/p/w500/gMtjxIkEi0hnTV5lPHbgeZ4ZpUZ.jpg
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,"Banksy is a graffiti artist with a global reputation whose work can be seen on walls from post-hurricane New Orleans to the separation barrier on the Palestinian West Bank. Fiercely guarding his anonymity to avoid prosecution, Banksy has so far resisted all attempts to be captured on film. Exit Through the Gift Shop tells the incredible true story of how an eccentric French shop keeper turned documentary maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner.",https://image.tmdb.org/t/p/w500/ruM5ehUQlHC1Kx3SF18d6klfrAx.jpg
77540,Solomon Kane (2009),Action|Adventure|Fantasy|Horror,"A nomadic 16th century warrior, condemned to hell for his brutal past, seeks redemption by renouncing violence, but finds some things are worth burning for as he fights to free a young Puritan woman from the grip of evil.",https://image.tmdb.org/t/p/w500/jwwVNuGRUBXcudG6wOKP9U60BzU.jpg
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",https://image.tmdb.org/t/p/w500/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg
77596,Lebanon (2009),Drama|War,"In 1975, the Lebanese wars started when Maroun Bagdadi ended his first feature film ""Beirutya Beirut"". Did the war give an identity to Lebanese cinema? Productions of documentaries, action movies, actor films, co-productions, and emigration. Since 1975, the war has remained a major subject for feature fiIms shot in Lebanon. This is a history of stories about war and cinema.",https://image.tmdb.org/t/p/w500/6oDF0wKtqVAjDZD1ZNmfYuB1hS.jpg
77629,Reindeerspotting - Pako joulumaasta (2010),Documentary,"Reindeerspotting is a documentary film of a group of young guys living in Rovaniemi, Arctic Circle, dabbling in petty crime and hard drugs. One of them, Jani, has lost five years of his life and two fingers to his debotators. He wants to leave Lapland and his old life behind. Robbing a supermarket is a start for his getaway. A few years back a documentarist, Joonas Neuvonen, was a young men living on social welfare, using drugs on daily basis. He started to film his friends and their life. This is the story of Jani.",https://image.tmdb.org/t/p/w500/zEuWamAwTG75UcG3J16g08gp2bd.jpg
77658,Cosmos (1980),Documentary,"Three astronomers accidentally intercept what they believe to be a signal from a distant alien civilization, but the truth is even more incredible than any of them could have imagined.",https://image.tmdb.org/t/p/w500/kDAr2tO1hfZKeDBunuK6hnBFSPY.jpg
77667,MacGruber (2010),Action|Comedy,"Ex-special operative MacGruber is called back into action to take down his archenemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, DC.",https://image.tmdb.org/t/p/w500/9cO8JD7aaQzI4q8lBS8MYXH8LrJ.jpg
77795,Cargo (2009),Sci-Fi,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",https://image.tmdb.org/t/p/w500/cdPSUck4tBRvRu6DFk6XciDrssn.jpg
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",https://image.tmdb.org/t/p/w500/b9rMHAAKISRmIonaQd9Cccx0S4X.jpg
